Agency,Site,Date,Discharge,Letter
USGS,2358000,2/1/1962,29300,A
USGS,2358000,2/2/1962,28300,A
USGS,2358000,2/3/1962,29300,A
USGS,2358000,2/4/1962,28200,A
USGS,2358000,2/5/1962,26300,A
USGS,2358000,2/6/1962,24200,A
USGS,2358000,2/7/1962,21600,A
USGS,2358000,2/8/1962,20200,A
USGS,2358000,2/9/1962,21300,A
USGS,2358000,2/10/1962,23200,A
USGS,2358000,2/11/1962,21700,A
USGS,2358000,2/12/1962,18700,A
USGS,2358000,2/13/1962,16500,A
USGS,2358000,2/14/1962,16200,A
USGS,2358000,2/15/1962,16600,A
USGS,2358000,2/16/1962,18400,A
USGS,2358000,2/17/1962,20200,A
USGS,2358000,2/18/1962,20200,A
USGS,2358000,2/19/1962,26600,A
USGS,2358000,2/20/1962,38300,A
USGS,2358000,2/21/1962,42200,A
USGS,2358000,2/22/1962,38800,A
USGS,2358000,2/23/1962,40200,A
USGS,2358000,2/24/1962,47800,A
USGS,2358000,2/25/1962,57300,A
USGS,2358000,2/26/1962,60000,A
USGS,2358000,2/27/1962,59700,A
USGS,2358000,2/28/1962,53800,A
USGS,2358000,3/1/1962,49200,A
USGS,2358000,3/2/1962,49200,A
USGS,2358000,3/3/1962,50900,A
USGS,2358000,3/4/1962,49100,A
USGS,2358000,3/5/1962,47900,A
USGS,2358000,3/6/1962,44700,A
USGS,2358000,3/7/1962,39800,A
USGS,2358000,3/8/1962,35300,A
USGS,2358000,3/9/1962,36200,A
USGS,2358000,3/10/1962,35000,A
USGS,2358000,3/11/1962,33500,A
USGS,2358000,3/12/1962,39300,A
USGS,2358000,3/13/1962,51800,A
USGS,2358000,3/14/1962,58600,A
USGS,2358000,3/15/1962,60100,A
USGS,2358000,3/16/1962,55400,A
USGS,2358000,3/17/1962,48600,A
USGS,2358000,3/18/1962,47300,A
USGS,2358000,3/19/1962,46700,A
USGS,2358000,3/20/1962,45300,A
USGS,2358000,3/21/1962,42900,A
USGS,2358000,3/22/1962,39500,A
USGS,2358000,3/23/1962,36600,A
USGS,2358000,3/24/1962,32800,A
USGS,2358000,3/25/1962,32100,A
USGS,2358000,3/26/1962,32200,A
USGS,2358000,3/27/1962,33600,A
USGS,2358000,3/28/1962,31800,A
USGS,2358000,3/29/1962,31800,A
USGS,2358000,3/30/1962,31700,A
USGS,2358000,3/31/1962,34800,A
USGS,2358000,4/1/1962,49400,A
USGS,2358000,4/2/1962,62800,A
USGS,2358000,4/3/1962,69300,A
USGS,2358000,4/4/1962,65100,A
USGS,2358000,4/5/1962,56400,A
USGS,2358000,4/6/1962,49200,A
USGS,2358000,4/7/1962,48800,A
USGS,2358000,4/8/1962,56900,A
USGS,2358000,4/9/1962,57700,A
USGS,2358000,4/10/1962,56300,A
USGS,2358000,4/11/1962,52700,A
USGS,2358000,4/12/1962,53200,A
USGS,2358000,4/13/1962,61000,A
USGS,2358000,4/14/1962,67400,A
USGS,2358000,4/15/1962,73400,A
USGS,2358000,4/16/1962,76000,A
USGS,2358000,4/17/1962,64700,A
USGS,2358000,4/18/1962,52400,A
USGS,2358000,4/19/1962,49100,A
USGS,2358000,4/20/1962,46900,A
USGS,2358000,4/21/1962,45100,A
USGS,2358000,4/22/1962,42200,A
USGS,2358000,4/23/1962,36200,A
USGS,2358000,4/24/1962,32200,A
USGS,2358000,4/25/1962,33600,A
USGS,2358000,4/26/1962,32900,A
USGS,2358000,4/27/1962,31200,A
USGS,2358000,4/28/1962,28800,A
USGS,2358000,4/29/1962,30800,A
USGS,2358000,4/30/1962,32900,A
USGS,2358000,5/1/1962,34700,A
USGS,2358000,5/2/1962,33700,A
USGS,2358000,5/3/1962,26900,A
USGS,2358000,5/4/1962,22700,A
USGS,2358000,5/5/1962,23700,A
USGS,2358000,5/6/1962,23800,A
USGS,2358000,5/7/1962,21500,A
USGS,2358000,5/8/1962,20900,A
USGS,2358000,5/9/1962,21400,A
USGS,2358000,5/10/1962,21100,A
USGS,2358000,5/11/1962,20700,A
USGS,2358000,5/12/1962,20200,A
USGS,2358000,5/13/1962,19000,A
USGS,2358000,5/14/1962,15800,A
USGS,2358000,5/15/1962,12500,A
USGS,2358000,5/16/1962,12500,A
USGS,2358000,5/17/1962,13500,A
USGS,2358000,5/18/1962,15200,A
USGS,2358000,5/19/1962,14800,A
USGS,2358000,5/20/1962,14400,A
USGS,2358000,5/21/1962,14400,A
USGS,2358000,5/22/1962,14400,A
USGS,2358000,5/23/1962,14400,A
USGS,2358000,5/24/1962,14200,A
USGS,2358000,5/25/1962,13100,A
USGS,2358000,5/26/1962,12000,A
USGS,2358000,5/27/1962,13500,A
USGS,2358000,5/28/1962,10500,A
USGS,2358000,5/29/1962,10400,A
USGS,2358000,5/30/1962,12600,A
USGS,2358000,5/31/1962,11800,A
USGS,2358000,6/1/1962,12100,A
USGS,2358000,6/2/1962,10700,A
USGS,2358000,6/3/1962,10800,A
USGS,2358000,6/4/1962,12900,A
USGS,2358000,6/5/1962,14700,A
USGS,2358000,6/6/1962,14300,A
USGS,2358000,6/7/1962,15300,A
USGS,2358000,6/8/1962,16400,A
USGS,2358000,6/9/1962,16100,A
USGS,2358000,6/10/1962,13400,A
USGS,2358000,6/11/1962,12800,A
USGS,2358000,6/12/1962,14600,A
USGS,2358000,6/13/1962,15600,A
USGS,2358000,6/14/1962,18300,A
USGS,2358000,6/15/1962,20200,A
USGS,2358000,6/16/1962,19800,A
USGS,2358000,6/17/1962,18200,A
USGS,2358000,6/18/1962,16900,A
USGS,2358000,6/19/1962,13600,A
USGS,2358000,6/20/1962,13200,A
USGS,2358000,6/21/1962,13500,A
USGS,2358000,6/22/1962,15300,A
USGS,2358000,6/23/1962,16800,A
USGS,2358000,6/24/1962,16600,A
USGS,2358000,6/25/1962,15600,A
USGS,2358000,6/26/1962,14400,A
USGS,2358000,6/27/1962,14500,A
USGS,2358000,6/28/1962,14200,A
USGS,2358000,6/29/1962,13800,A
USGS,2358000,6/30/1962,13000,A
USGS,2358000,7/1/1962,11600,A
USGS,2358000,7/2/1962,10800,A
USGS,2358000,7/3/1962,12800,A
USGS,2358000,7/4/1962,15100,A
USGS,2358000,7/5/1962,16700,A
USGS,2358000,7/6/1962,15700,A
USGS,2358000,7/7/1962,13900,A
USGS,2358000,7/8/1962,13100,A
USGS,2358000,7/9/1962,16300,A
USGS,2358000,7/10/1962,18200,A
USGS,2358000,7/11/1962,16600,A
USGS,2358000,7/12/1962,13900,A
USGS,2358000,7/13/1962,13500,A
USGS,2358000,7/14/1962,13100,A
USGS,2358000,7/15/1962,13200,A
USGS,2358000,7/16/1962,11900,A
USGS,2358000,7/17/1962,12800,A
USGS,2358000,7/18/1962,12100,A
USGS,2358000,7/19/1962,10700,A
USGS,2358000,7/20/1962,10700,A
USGS,2358000,7/21/1962,12800,A
USGS,2358000,7/22/1962,11100,A
USGS,2358000,7/23/1962,10700,A
USGS,2358000,7/24/1962,11400,A
USGS,2358000,7/25/1962,9820,A
USGS,2358000,7/26/1962,9760,A
USGS,2358000,7/27/1962,11500,A
USGS,2358000,7/28/1962,10100,A
USGS,2358000,7/29/1962,9820,A
USGS,2358000,7/30/1962,11000,A
USGS,2358000,7/31/1962,10500,A
USGS,2358000,8/1/1962,9890,A
USGS,2358000,8/2/1962,9800,A
USGS,2358000,8/3/1962,10700,A
USGS,2358000,8/4/1962,10600,A
USGS,2358000,8/5/1962,10600,A
USGS,2358000,8/6/1962,10500,A
USGS,2358000,8/7/1962,10800,A
USGS,2358000,8/8/1962,11100,A
USGS,2358000,8/9/1962,12000,A
USGS,2358000,8/10/1962,11500,A
USGS,2358000,8/11/1962,10600,A
USGS,2358000,8/12/1962,10500,A
USGS,2358000,8/13/1962,9950,A
USGS,2358000,8/14/1962,9680,A
USGS,2358000,8/15/1962,9760,A
USGS,2358000,8/16/1962,9700,A
USGS,2358000,8/17/1962,9660,A
USGS,2358000,8/18/1962,10200,A
USGS,2358000,8/19/1962,10000,A
USGS,2358000,8/20/1962,10100,A
USGS,2358000,8/21/1962,10500,A
USGS,2358000,8/22/1962,10500,A
USGS,2358000,8/23/1962,10100,A
USGS,2358000,8/24/1962,10100,A
USGS,2358000,8/25/1962,10100,A
USGS,2358000,8/26/1962,10100,A
USGS,2358000,8/27/1962,9870,A
USGS,2358000,8/28/1962,9610,A
USGS,2358000,8/29/1962,9360,A
USGS,2358000,8/30/1962,11400,A
USGS,2358000,8/31/1962,9840,A
USGS,2358000,9/1/1962,9720,A
USGS,2358000,9/2/1962,10700,A
USGS,2358000,9/3/1962,9230,A
USGS,2358000,9/4/1962,8930,A
USGS,2358000,9/5/1962,10100,A
USGS,2358000,9/6/1962,9630,A
USGS,2358000,9/7/1962,9800,A
USGS,2358000,9/8/1962,10200,A
USGS,2358000,9/9/1962,9250,A
USGS,2358000,9/10/1962,9190,A
USGS,2358000,9/11/1962,9270,A
USGS,2358000,9/12/1962,9250,A
USGS,2358000,9/13/1962,9230,A
USGS,2358000,9/14/1962,9270,A
USGS,2358000,9/15/1962,9190,A
USGS,2358000,9/16/1962,10200,A
USGS,2358000,9/17/1962,9300,A
USGS,2358000,9/18/1962,9300,A
USGS,2358000,9/19/1962,9820,A
USGS,2358000,9/20/1962,9630,A
USGS,2358000,9/21/1962,9320,A
USGS,2358000,9/22/1962,9340,A
USGS,2358000,9/23/1962,10300,A
USGS,2358000,9/24/1962,10400,A
USGS,2358000,9/25/1962,8890,A
USGS,2358000,9/26/1962,9700,A
USGS,2358000,9/27/1962,8550,A
USGS,2358000,9/28/1962,9150,A
USGS,2358000,9/29/1962,8980,A
USGS,2358000,9/30/1962,9570,A
USGS,2358000,10/1/1962,8620,A
USGS,2358000,10/2/1962,9380,A
USGS,2358000,10/3/1962,10400,A
USGS,2358000,10/4/1962,10400,A
USGS,2358000,10/5/1962,10200,A
USGS,2358000,10/6/1962,10100,A
USGS,2358000,10/7/1962,9210,A
USGS,2358000,10/8/1962,9800,A
USGS,2358000,10/9/1962,10900,A
USGS,2358000,10/10/1962,11300,A
USGS,2358000,10/11/1962,10300,A
USGS,2358000,10/12/1962,9970,A
USGS,2358000,10/13/1962,9510,A
USGS,2358000,10/14/1962,9740,A
USGS,2358000,10/15/1962,9110,A
USGS,2358000,10/16/1962,9720,A
USGS,2358000,10/17/1962,10000,A
USGS,2358000,10/18/1962,9720,A
USGS,2358000,10/19/1962,9700,A
USGS,2358000,10/20/1962,10200,A
USGS,2358000,10/21/1962,8780,A
USGS,2358000,10/22/1962,8440,A
USGS,2358000,10/23/1962,9340,A
USGS,2358000,10/24/1962,8750,A
USGS,2358000,10/25/1962,7780,A
USGS,2358000,10/26/1962,6730,A
USGS,2358000,10/27/1962,7610,A
USGS,2358000,10/28/1962,6840,A
USGS,2358000,10/29/1962,6900,A
USGS,2358000,10/30/1962,8170,A
USGS,2358000,10/31/1962,8440,A
USGS,2358000,11/1/1962,7020,A
USGS,2358000,11/2/1962,9320,A
USGS,2358000,11/3/1962,8980,A
USGS,2358000,11/4/1962,7810,A
USGS,2358000,11/5/1962,7880,A
USGS,2358000,11/6/1962,8800,A
USGS,2358000,11/7/1962,8750,A
USGS,2358000,11/8/1962,7060,A
USGS,2358000,11/9/1962,8860,A
USGS,2358000,11/10/1962,6960,A
USGS,2358000,11/11/1962,7810,A
USGS,2358000,11/12/1962,8150,A
USGS,2358000,11/13/1962,7380,A
USGS,2358000,11/14/1962,8100,A
USGS,2358000,11/15/1962,8150,A
USGS,2358000,11/16/1962,8300,A
USGS,2358000,11/17/1962,8660,A
USGS,2358000,11/18/1962,8930,A
USGS,2358000,11/19/1962,9300,A
USGS,2358000,11/20/1962,9230,A
USGS,2358000,11/21/1962,9380,A
USGS,2358000,11/22/1962,10500,A
USGS,2358000,11/23/1962,12500,A
USGS,2358000,11/24/1962,13700,A
USGS,2358000,11/25/1962,14500,A
USGS,2358000,11/26/1962,15100,A
USGS,2358000,11/27/1962,16100,A
USGS,2358000,11/28/1962,17100,A
USGS,2358000,11/29/1962,18100,A
USGS,2358000,11/30/1962,21900,A
USGS,2358000,12/1/1962,21200,A
USGS,2358000,12/2/1962,19100,A
USGS,2358000,12/3/1962,16100,A
USGS,2358000,12/4/1962,14200,A
USGS,2358000,12/5/1962,15700,A
USGS,2358000,12/6/1962,16100,A
USGS,2358000,12/7/1962,14900,A
USGS,2358000,12/8/1962,15100,A
USGS,2358000,12/9/1962,14500,A
USGS,2358000,12/10/1962,10900,A
USGS,2358000,12/11/1962,11000,A
USGS,2358000,12/12/1962,11700,A
USGS,2358000,12/13/1962,11100,A
USGS,2358000,12/14/1962,10900,A
USGS,2358000,12/15/1962,10900,A
USGS,2358000,12/16/1962,11500,A
USGS,2358000,12/17/1962,11800,A
USGS,2358000,12/18/1962,11100,A
USGS,2358000,12/19/1962,10900,A
USGS,2358000,12/20/1962,10900,A
USGS,2358000,12/21/1962,10300,A
USGS,2358000,12/22/1962,10600,A
USGS,2358000,12/23/1962,10700,A
USGS,2358000,12/24/1962,10400,A
USGS,2358000,12/25/1962,11400,A
USGS,2358000,12/26/1962,11600,A
USGS,2358000,12/27/1962,11200,A
USGS,2358000,12/28/1962,10100,A
USGS,2358000,12/29/1962,10100,A
USGS,2358000,12/30/1962,11300,A
USGS,2358000,12/31/1962,12000,A
USGS,2358000,1/1/1963,14200,A
USGS,2358000,1/2/1963,14900,A
USGS,2358000,1/3/1963,16200,A
USGS,2358000,1/4/1963,17600,A
USGS,2358000,1/5/1963,16400,A
USGS,2358000,1/6/1963,15200,A
USGS,2358000,1/7/1963,15500,A
USGS,2358000,1/8/1963,14400,A
USGS,2358000,1/9/1963,12300,A
USGS,2358000,1/10/1963,11300,A
USGS,2358000,1/11/1963,11100,A
USGS,2358000,1/12/1963,15600,A
USGS,2358000,1/13/1963,20100,A
USGS,2358000,1/14/1963,18900,A
USGS,2358000,1/15/1963,16600,A
USGS,2358000,1/16/1963,16400,A
USGS,2358000,1/17/1963,16900,A
USGS,2358000,1/18/1963,18700,A
USGS,2358000,1/19/1963,21000,A
USGS,2358000,1/20/1963,29000,A
USGS,2358000,1/21/1963,45800,A
USGS,2358000,1/22/1963,56400,A
USGS,2358000,1/23/1963,62800,A
USGS,2358000,1/24/1963,66700,A
USGS,2358000,1/25/1963,61000,A
USGS,2358000,1/26/1963,52600,A
USGS,2358000,1/27/1963,48700,A
USGS,2358000,1/28/1963,45800,A
USGS,2358000,1/29/1963,40500,A
USGS,2358000,1/30/1963,34400,A
USGS,2358000,1/31/1963,26200,A
USGS,2358000,2/1/1963,20900,A
USGS,2358000,2/2/1963,20600,A
USGS,2358000,2/3/1963,21000,A
USGS,2358000,2/4/1963,23400,A
USGS,2358000,2/5/1963,25200,A
USGS,2358000,2/6/1963,25000,A
USGS,2358000,2/7/1963,22300,A
USGS,2358000,2/8/1963,20500,A
USGS,2358000,2/9/1963,20800,A
USGS,2358000,2/10/1963,21600,A
USGS,2358000,2/11/1963,22500,A
USGS,2358000,2/12/1963,37600,A
USGS,2358000,2/13/1963,43500,A
USGS,2358000,2/14/1963,46800,A
USGS,2358000,2/15/1963,50000,A
USGS,2358000,2/16/1963,50200,A
USGS,2358000,2/17/1963,43300,A
USGS,2358000,2/18/1963,33200,A
USGS,2358000,2/19/1963,35400,A
USGS,2358000,2/20/1963,39200,A
USGS,2358000,2/21/1963,38800,A
USGS,2358000,2/22/1963,36200,A
USGS,2358000,2/23/1963,33500,A
USGS,2358000,2/24/1963,34000,A
USGS,2358000,2/25/1963,28800,A
USGS,2358000,2/26/1963,25900,A
USGS,2358000,2/27/1963,21400,A
USGS,2358000,2/28/1963,20500,A
USGS,2358000,3/1/1963,20900,A
USGS,2358000,3/2/1963,23600,A
USGS,2358000,3/3/1963,23000,A
USGS,2358000,3/4/1963,20600,A
USGS,2358000,3/5/1963,20400,A
USGS,2358000,3/6/1963,21400,A
USGS,2358000,3/7/1963,21700,A
USGS,2358000,3/8/1963,21500,A
USGS,2358000,3/9/1963,20900,A
USGS,2358000,3/10/1963,22200,A
USGS,2358000,3/11/1963,22200,A
USGS,2358000,3/12/1963,22300,A
USGS,2358000,3/13/1963,25700,A
USGS,2358000,3/14/1963,27600,A
USGS,2358000,3/15/1963,27400,A
USGS,2358000,3/16/1963,26000,A
USGS,2358000,3/17/1963,22700,A
USGS,2358000,3/18/1963,22300,A
USGS,2358000,3/19/1963,21800,A
USGS,2358000,3/20/1963,24100,A
USGS,2358000,3/21/1963,27300,A
USGS,2358000,3/22/1963,27400,A
USGS,2358000,3/23/1963,27300,A
USGS,2358000,3/24/1963,23800,A
USGS,2358000,3/25/1963,20400,A
USGS,2358000,3/26/1963,20500,A
USGS,2358000,3/27/1963,21900,A
USGS,2358000,3/28/1963,24500,A
USGS,2358000,3/29/1963,27100,A
USGS,2358000,3/30/1963,29700,A
USGS,2358000,3/31/1963,31600,A
USGS,2358000,4/1/1963,32700,A
USGS,2358000,4/2/1963,32900,A
USGS,2358000,4/3/1963,33000,A
USGS,2358000,4/4/1963,33000,A
USGS,2358000,4/5/1963,32600,A
USGS,2358000,4/6/1963,31700,A
USGS,2358000,4/7/1963,34300,A
USGS,2358000,4/8/1963,31800,A
USGS,2358000,4/9/1963,26200,A
USGS,2358000,4/10/1963,30300,A
USGS,2358000,4/11/1963,32500,A
USGS,2358000,4/12/1963,27000,A
USGS,2358000,4/13/1963,19900,A
USGS,2358000,4/14/1963,16100,A
USGS,2358000,4/15/1963,15400,A
USGS,2358000,4/16/1963,14000,A
USGS,2358000,4/17/1963,14100,A
USGS,2358000,4/18/1963,15900,A
USGS,2358000,4/19/1963,15900,A
USGS,2358000,4/20/1963,14900,A
USGS,2358000,4/21/1963,13900,A
USGS,2358000,4/22/1963,13700,A
USGS,2358000,4/23/1963,13000,A
USGS,2358000,4/24/1963,13400,A
USGS,2358000,4/25/1963,12400,A
USGS,2358000,4/26/1963,10600,A
USGS,2358000,4/27/1963,10600,A
USGS,2358000,4/28/1963,10400,A
USGS,2358000,4/29/1963,10700,A
USGS,2358000,4/30/1963,14500,A
USGS,2358000,5/1/1963,21700,A
USGS,2358000,5/2/1963,29100,A
USGS,2358000,5/3/1963,38000,A
USGS,2358000,5/4/1963,39000,A
USGS,2358000,5/5/1963,41300,A
USGS,2358000,5/6/1963,42800,A
USGS,2358000,5/7/1963,31100,A
USGS,2358000,5/8/1963,23900,A
USGS,2358000,5/9/1963,23800,A
USGS,2358000,5/10/1963,23500,A
USGS,2358000,5/11/1963,22000,A
USGS,2358000,5/12/1963,22300,A
USGS,2358000,5/13/1963,25300,A
USGS,2358000,5/14/1963,22300,A
USGS,2358000,5/15/1963,21400,A
USGS,2358000,5/16/1963,20100,A
USGS,2358000,5/17/1963,17900,A
USGS,2358000,5/18/1963,15000,A
USGS,2358000,5/19/1963,13400,A
USGS,2358000,5/20/1963,11600,A
USGS,2358000,5/21/1963,12100,A
USGS,2358000,5/22/1963,11500,A
USGS,2358000,5/23/1963,10500,A
USGS,2358000,5/24/1963,12500,A
USGS,2358000,5/25/1963,10800,A
USGS,2358000,5/26/1963,11100,A
USGS,2358000,5/27/1963,11800,A
USGS,2358000,5/28/1963,10300,A
USGS,2358000,5/29/1963,10600,A
USGS,2358000,5/30/1963,11000,A
USGS,2358000,5/31/1963,15000,A
USGS,2358000,6/1/1963,22900,A
USGS,2358000,6/2/1963,22500,A
USGS,2358000,6/3/1963,17100,A
USGS,2358000,6/4/1963,16100,A
USGS,2358000,6/5/1963,16000,A
USGS,2358000,6/6/1963,16000,A
USGS,2358000,6/7/1963,14600,A
USGS,2358000,6/8/1963,12400,A
USGS,2358000,6/9/1963,10800,A
USGS,2358000,6/10/1963,11100,A
USGS,2358000,6/11/1963,10700,A
USGS,2358000,6/12/1963,11300,A
USGS,2358000,6/13/1963,11500,A
USGS,2358000,6/14/1963,9630,A
USGS,2358000,6/15/1963,9750,A
USGS,2358000,6/16/1963,12500,A
USGS,2358000,6/17/1963,10500,A
USGS,2358000,6/18/1963,11200,A
USGS,2358000,6/19/1963,12800,A
USGS,2358000,6/20/1963,13000,A
USGS,2358000,6/21/1963,13700,A
USGS,2358000,6/22/1963,15300,A
USGS,2358000,6/23/1963,21300,A
USGS,2358000,6/24/1963,28400,A
USGS,2358000,6/25/1963,36300,A
USGS,2358000,6/26/1963,31900,A
USGS,2358000,6/27/1963,27200,A
USGS,2358000,6/28/1963,27600,A
USGS,2358000,6/29/1963,31000,A
USGS,2358000,6/30/1963,31600,A
USGS,2358000,7/1/1963,27600,A
USGS,2358000,7/2/1963,24200,A
USGS,2358000,7/3/1963,25500,A
USGS,2358000,7/4/1963,26600,A
USGS,2358000,7/5/1963,21800,A
USGS,2358000,7/6/1963,21700,A
USGS,2358000,7/7/1963,22300,A
USGS,2358000,7/8/1963,20100,A
USGS,2358000,7/9/1963,19400,A
USGS,2358000,7/10/1963,19200,A
USGS,2358000,7/11/1963,17800,A
USGS,2358000,7/12/1963,18700,A
USGS,2358000,7/13/1963,19700,A
USGS,2358000,7/14/1963,15400,A
USGS,2358000,7/15/1963,11400,A
USGS,2358000,7/16/1963,12200,A
USGS,2358000,7/17/1963,12000,A
USGS,2358000,7/18/1963,10500,A
USGS,2358000,7/19/1963,10400,A
USGS,2358000,7/20/1963,10800,A
USGS,2358000,7/21/1963,10700,A
USGS,2358000,7/22/1963,12700,A
USGS,2358000,7/23/1963,11700,A
USGS,2358000,7/24/1963,11100,A
USGS,2358000,7/25/1963,15500,A
USGS,2358000,7/26/1963,19500,A
USGS,2358000,7/27/1963,19900,A
USGS,2358000,7/28/1963,19900,A
USGS,2358000,7/29/1963,20200,A
USGS,2358000,7/30/1963,19300,A
USGS,2358000,7/31/1963,19700,A
USGS,2358000,8/1/1963,20200,A
USGS,2358000,8/2/1963,19800,A
USGS,2358000,8/3/1963,19400,A
USGS,2358000,8/4/1963,18200,A
USGS,2358000,8/5/1963,16300,A
USGS,2358000,8/6/1963,13900,A
USGS,2358000,8/7/1963,15400,A
USGS,2358000,8/8/1963,18900,A
USGS,2358000,8/9/1963,17500,A
USGS,2358000,8/10/1963,13700,A
USGS,2358000,8/11/1963,10800,A
USGS,2358000,8/12/1963,11100,A
USGS,2358000,8/13/1963,10400,A
USGS,2358000,8/14/1963,12100,A
USGS,2358000,8/15/1963,10200,A
USGS,2358000,8/16/1963,11000,A
USGS,2358000,8/17/1963,13500,A
USGS,2358000,8/18/1963,10200,A
USGS,2358000,8/19/1963,8690,A
USGS,2358000,8/20/1963,9440,A
USGS,2358000,8/21/1963,9350,A
USGS,2358000,8/22/1963,8220,A
USGS,2358000,8/23/1963,8190,A
USGS,2358000,8/24/1963,8170,A
USGS,2358000,8/25/1963,8540,A
USGS,2358000,8/26/1963,8630,A
USGS,2358000,8/27/1963,9110,A
USGS,2358000,8/28/1963,9160,A
USGS,2358000,8/29/1963,9480,A
USGS,2358000,8/30/1963,9420,A
USGS,2358000,8/31/1963,9550,A
USGS,2358000,9/1/1963,9460,A
USGS,2358000,9/2/1963,9060,A
USGS,2358000,9/3/1963,9020,A
USGS,2358000,9/4/1963,9000,A
USGS,2358000,9/5/1963,9000,A
USGS,2358000,9/6/1963,9060,A
USGS,2358000,9/7/1963,9530,A
USGS,2358000,9/8/1963,9060,A
USGS,2358000,9/9/1963,9000,A
USGS,2358000,9/10/1963,9060,A
USGS,2358000,9/11/1963,9070,A
USGS,2358000,9/12/1963,8610,A
USGS,2358000,9/13/1963,8620,A
USGS,2358000,9/14/1963,8580,A
USGS,2358000,9/15/1963,8420,A
USGS,2358000,9/16/1963,8330,A
USGS,2358000,9/17/1963,8390,A
USGS,2358000,9/18/1963,8500,A
USGS,2358000,9/19/1963,8480,A
USGS,2358000,9/20/1963,8420,A
USGS,2358000,9/21/1963,8840,A
USGS,2358000,9/22/1963,8470,A
USGS,2358000,9/23/1963,8390,A
USGS,2358000,9/24/1963,8360,A
USGS,2358000,9/25/1963,8640,A
USGS,2358000,9/26/1963,8840,A
USGS,2358000,9/27/1963,8930,A
USGS,2358000,9/28/1963,9140,A
USGS,2358000,9/29/1963,10100,A
USGS,2358000,9/30/1963,8840,A
USGS,2358000,10/1/1963,9340,A
USGS,2358000,10/2/1963,9540,A
USGS,2358000,10/3/1963,9970,A
USGS,2358000,10/4/1963,10400,A
USGS,2358000,10/5/1963,10700,A
USGS,2358000,10/6/1963,10600,A
USGS,2358000,10/7/1963,10700,A
USGS,2358000,10/8/1963,10400,A
USGS,2358000,10/9/1963,10100,A
USGS,2358000,10/10/1963,9800,A
USGS,2358000,10/11/1963,9400,A
USGS,2358000,10/12/1963,9250,A
USGS,2358000,10/13/1963,9080,A
USGS,2358000,10/14/1963,8930,A
USGS,2358000,10/15/1963,8860,A
USGS,2358000,10/16/1963,8930,A
USGS,2358000,10/17/1963,8500,A
USGS,2358000,10/18/1963,8480,A
USGS,2358000,10/19/1963,8460,A
USGS,2358000,10/20/1963,8480,A
USGS,2358000,10/21/1963,8350,A
USGS,2358000,10/22/1963,8460,A
USGS,2358000,10/23/1963,8640,A
USGS,2358000,10/24/1963,10200,A
USGS,2358000,10/25/1963,8780,A
USGS,2358000,10/26/1963,7940,A
USGS,2358000,10/27/1963,7800,A
USGS,2358000,10/28/1963,7880,A
USGS,2358000,10/29/1963,9060,A
USGS,2358000,10/30/1963,9510,A
USGS,2358000,10/31/1963,9190,A
USGS,2358000,11/1/1963,9150,A
USGS,2358000,11/2/1963,9210,A
USGS,2358000,11/3/1963,9120,A
USGS,2358000,11/4/1963,9150,A
USGS,2358000,11/5/1963,9230,A
USGS,2358000,11/6/1963,9210,A
USGS,2358000,11/7/1963,9230,A
USGS,2358000,11/8/1963,9190,A
USGS,2358000,11/9/1963,9120,A
USGS,2358000,11/10/1963,9120,A
USGS,2358000,11/11/1963,9170,A
USGS,2358000,11/12/1963,9210,A
USGS,2358000,11/13/1963,9140,A
USGS,2358000,11/14/1963,9120,A
USGS,2358000,11/15/1963,9060,A
USGS,2358000,11/16/1963,9100,A
USGS,2358000,11/17/1963,9060,A
USGS,2358000,11/18/1963,9370,A
USGS,2358000,11/19/1963,9230,A
USGS,2358000,11/20/1963,9120,A
USGS,2358000,11/21/1963,9410,A
USGS,2358000,11/22/1963,9170,A
USGS,2358000,11/23/1963,9070,A
USGS,2358000,11/24/1963,9030,A
USGS,2358000,11/25/1963,9040,A
USGS,2358000,11/26/1963,9350,A
USGS,2358000,11/27/1963,8930,A
USGS,2358000,11/28/1963,8860,A
USGS,2358000,11/29/1963,8990,A
USGS,2358000,11/30/1963,9390,A
USGS,2358000,12/1/1963,9180,A
USGS,2358000,12/2/1963,9080,A
USGS,2358000,12/3/1963,9700,A
USGS,2358000,12/4/1963,9940,A
USGS,2358000,12/5/1963,10200,A
USGS,2358000,12/6/1963,10400,A
USGS,2358000,12/7/1963,10300,A
USGS,2358000,12/8/1963,9830,A
USGS,2358000,12/9/1963,9420,A
USGS,2358000,12/10/1963,9440,A
USGS,2358000,12/11/1963,9450,A
USGS,2358000,12/12/1963,11200,A
USGS,2358000,12/13/1963,15400,A
USGS,2358000,12/14/1963,20300,A
USGS,2358000,12/15/1963,35500,A
USGS,2358000,12/16/1963,41400,A
USGS,2358000,12/17/1963,38100,A
USGS,2358000,12/18/1963,29400,A
USGS,2358000,12/19/1963,33600,A
USGS,2358000,12/20/1963,36700,A
USGS,2358000,12/21/1963,34700,A
USGS,2358000,12/22/1963,21500,A
USGS,2358000,12/23/1963,18200,A
USGS,2358000,12/24/1963,21800,A
USGS,2358000,12/25/1963,23000,A
USGS,2358000,12/26/1963,20300,A
USGS,2358000,12/27/1963,18700,A
USGS,2358000,12/28/1963,18600,A
USGS,2358000,12/29/1963,11800,A
USGS,2358000,12/30/1963,11100,A
USGS,2358000,12/31/1963,17600,A
